timestamp,volume
1444934820000,31256100
1445021220000,36276200
1445107620000,47260900
1445194020000,29533600
1445280420000,27915800
1445366820000,32468700
1445453220000,31923600
1445539620000,37897500
1445626020000,35744400
1445712420000,27103500
1445798820000,44187100
1445885220000,41705400
1445971620000,49219700
1446058020000,53668000
1446144420000,77904300
1446230820000,101567000
1446317220000,55132800
1446403620000,40581600
1446490020000,71339100
1446576420000,231343000
1446662820000,314232000
1446749220000,228845000
1446835620000,144867000
1446922020000,79418900
1447008420000,49584900
1447094820000,82993900
1447181220000,79497300
1447267620000,133495000
1447354020000,86330400
1447440420000,58840400
1447526820000,40322300
1447613220000,45364600
1447699620000,52654400
1447786020000,59188200
1447872420000,45794800
1447958820000,50412200
1448045220000,57500900
1448131620000,33277900
1448218020000,24957100
1448304420000,28679200
1448390820000,32560700
1448477220000,41327800
1448563620000,113268000
1448650020000,68440200
1448736420000,41986700
1448822820000,35815000
1448909220000,79067100
1448995620000,70595900
1449082020000,58005500
1449168420000,55640900
1449254820000,40207700
1449341220000,58336300
1449427620000,90312400
1449514020000,71937500
1449600420000,52083400
1449686820000,114157000
1449773220000,62642000
1449859620000,94483800
1449946020000,160373000
1450032420000,60180800
1450118820000,139054000
1450205220000,93204600
1450291620000,112497000
1450378020000,60979700
1450464420000,60709100
1450550820000,54859200
1450637220000,71564800
1450723620000,88209000
1450810020000,56589000
1450896420000,52638900
1450982820000,63103400
1451069220000,46223000
1451155620000,108744000
1451242020000,65947500
1451328420000,50102400
1451414820000,55962500
1451501220000,55058000
1451587620000,51562700
1451674020000,40045900
1451760420000,35522400
1451846820000,38186500
1451933220000,45036200
1452019620000,42115200
1452106020000,37215100
1452192420000,86362500
1452278820000,71848300
1452365220000,43659500
1452451620000,40672900
1452538020000,48776000
1452624420000,83505700
1452710820000,195008000
1452797220000,52022300
1452883620000,143061000
1452970020000,138432000
1453056420000,69731900
1453142820000,64392500
1453229220000,52720700
1453315620000,109462000
1453402020000,102339000
1453488420000,101237000
1453574820000,90977600
1453661220000,73837800
1453747620000,86995600
1453834020000,110159000
1453920420000,102133000
1454006820000,94260400
1454093220000,103190000
1454179620000,53610300
1454266020000,50656800
1454352420000,70675900
1454438820000,54631800
1454525220000,54507400
1454611620000,71266200
1454698020000,62607600
1454784420000,62573700
1454870820000,44616000
1454957220000,59592500
